time,latitude,longitude,depth,mag,place
2007-12-21T07:24:34.030Z,51.366,-178.979,25,6.3,"Andreanof Islands, Aleutian Islands, Alaska"
2007-12-22T07:11:08.100Z,-2.407,139.067,20,6.2,"near the north coast of Papua, Indonesia"
2007-12-22T12:26:17.470Z,2.087,96.806,23,6.1,"Simeulue, Indonesia"
2007-12-25T14:04:34.730Z,38.503,142.026,48.4,6.1,"near the east coast of Honshu, Japan"
2007-12-26T22:04:54.670Z,52.558,-168.221,25,6.4,"Fox Islands, Aleutian Islands, Alaska"
2008-01-01T18:54:59.010Z,-5.878,146.884,34,6.3,"eastern New Guinea region, Papua New Guinea"
2008-01-04T07:29:18.300Z,-2.782,101.032,35,6,"southern Sumatra, Indonesia"
2008-01-05T11:01:06.110Z,51.254,-130.746,15,6.6,"Haida Gwaii Region, Canada"
2008-01-05T11:44:48.170Z,51.163,-130.542,10,6.4,"Haida Gwaii Region, Canada"
2008-01-06T05:14:20.180Z,37.216,22.693,75,6.2,southern Greece
2008-01-09T08:26:45.490Z,32.288,85.166,10,6.4,western Xizang
2008-01-09T14:40:00.960Z,51.649,-131.183,10,6.1,"Haida Gwaii Region, Canada"
2008-01-10T01:37:19.000Z,43.785,-127.264,13,6.3,off the coast of Oregon
2008-01-15T17:52:15.690Z,-21.984,-179.535,597.6,6.5,Fiji region
2008-01-20T20:26:04.880Z,2.346,126.816,35,6.1,Molucca Sea
2008-01-22T07:55:48.880Z,-15.277,-175.348,6,6,Tonga
2008-01-22T10:49:21.800Z,-15.419,-175.589,10,6.1,Tonga
2008-01-22T17:14:57.950Z,1.011,97.442,20,6.2,"Nias region, Indonesia"
2008-01-30T07:32:42.800Z,-7.302,127.688,8,6.2,"Kepulauan Barat Daya, Indonesia"
2008-02-01T12:10:06.400Z,-21.495,-179.352,604.2,6,Fiji region
2008-02-04T17:01:29.980Z,-20.166,-70.037,35,6.3,"Tarapaca, Chile"
2008-02-08T09:38:14.100Z,10.671,-41.899,9,6.9,northern Mid-Atlantic Ridge
2008-02-09T18:34:01.600Z,-0.236,125.084,38,6,Molucca Sea
2008-02-10T12:22:02.650Z,-60.797,-25.586,8,6.6,South Sandwich Islands region
2008-02-12T12:50:18.490Z,16.357,-94.304,83,6.5,"Oaxaca, Mexico"
2008-02-13T19:58:46.130Z,-8.158,128.644,19,6.2,Timor Sea
2008-02-14T10:09:22.720Z,36.501,21.67,29,6.9,southern Greece
2008-02-14T12:08:55.790Z,36.345,21.863,28,6.5,southern Greece
2008-02-16T14:45:11.690Z,-21.346,-68.385,130.1,6.1,"Antofagasta, Chile"
2008-02-20T08:08:30.520Z,2.768,95.964,26,7.4,"Simeulue, Indonesia"
2008-02-20T18:27:06.000Z,36.288,21.775,9.9,6.2,southern Greece
2008-02-21T02:46:18.190Z,77.079,18.571,12,6.1,Svalbard region
2008-02-21T14:16:02.710Z,41.153,-114.867,6.7,6,Nevada
2008-02-23T15:57:20.490Z,-57.335,-23.433,14,6.8,South Sandwich Islands region
2008-02-24T14:46:21.470Z,-2.405,99.931,22,6.5,"Kepulauan Mentawai region, Indonesia"
2008-02-25T08:36:33.030Z,-2.486,99.972,25,7.2,"Kepulauan Mentawai region, Indonesia"
2008-02-25T18:06:03.900Z,-2.332,99.891,25,6.6,"Kepulauan Mentawai region, Indonesia"
2008-02-25T21:02:18.420Z,-2.245,99.808,25,6.7,"Kepulauan Mentawai region, Indonesia"
2008-02-27T06:54:20.610Z,26.816,142.438,15,6.2,"Bonin Islands, Japan region"
2008-03-03T02:37:27.120Z,-2.18,99.823,25,6.2,"Kepulauan Mentawai region, Indonesia"
2008-03-03T09:31:02.500Z,46.406,153.175,10,6.5,Kuril Islands
2008-03-03T13:49:40.420Z,19.913,121.334,10,6,"Babuyan Islands region, Philippines"
2008-03-03T14:11:14.620Z,13.351,125.63,24,6.9,Philippine Islands region
2008-03-12T11:23:34.060Z,-16.567,167.335,13,6.4,Vanuatu
2008-03-12T11:36:55.280Z,-16.489,167.183,10,6.3,Vanuatu
2008-03-13T13:28:44.850Z,-45.492,35.008,10,6,Prince Edward Islands region
2008-03-14T22:32:09.380Z,26.988,142.599,10,6,"Bonin Islands, Japan region"
2008-03-15T14:43:26.500Z,2.708,94.596,25,6,off the west coast of northern Sumatra
2008-03-18T08:22:47.070Z,-29.252,-177.44,25,6.2,"Kermadec Islands, New Zealand"
2008-03-20T14:10:40.400Z,6.192,126.934,45,6.1,"Mindanao, Philippines"
2008-03-20T22:32:57.930Z,35.49,81.467,10,7.2,Xinjiang-Xizang border region
2008-03-22T21:24:11.270Z,52.176,-178.716,132,6.2,"Andreanof Islands, Aleutian Islands, Alaska"
2008-03-24T20:39:07.630Z,-20.043,-68.963,120,6.2,"Tarapaca, Chile"
2008-03-29T17:30:50.150Z,2.855,95.296,20,6.3,"Simeulue, Indonesia"
2008-04-09T11:13:17.690Z,-20.175,168.861,16,6.4,"Loyalty Islands, New Caledonia"
2008-04-09T11:23:40.350Z,-20.185,168.905,35,6.3,"Loyalty Islands, New Caledonia"
2008-04-09T12:46:12.720Z,-20.071,168.892,33,7.3,"Loyalty Islands, New Caledonia"
2008-04-09T14:47:50.510Z,-19.997,168.874,35,6.3,Vanuatu
2008-04-11T17:45:01.940Z,-20.392,168.839,11,6.1,"Loyalty Islands, New Caledonia"
2008-04-12T00:30:12.600Z,-55.664,158.453,16,7.1,Macquarie Island region
2008-04-14T09:45:19.700Z,-56.022,-28.035,140.2,6,South Sandwich Islands region
2008-04-15T03:03:04.660Z,13.564,-90.599,33,6.1,offshore Guatemala
2008-04-15T22:59:51.500Z,51.856,-179.361,11,6.4,"Andreanof Islands, Aleutian Islands, Alaska"
2008-04-16T00:35:48.870Z,-18.609,-175.699,10,6.3,Tonga
2008-04-16T05:54:19.690Z,51.878,-179.165,13,6.6,"Andreanof Islands, Aleutian Islands, Alaska"
2008-04-18T20:39:07.140Z,-17.342,-179.022,553.8,6.3,Fiji region
2008-04-19T03:12:25.180Z,-7.815,125.694,13,6.1,"Kepulauan Barat Daya, Indonesia"
2008-04-19T05:58:42.250Z,-20.273,168.796,14,6.3,"Loyalty Islands, New Caledonia"
2008-04-19T10:21:12.500Z,-7.875,125.722,10,6,"Kepulauan Barat Daya, Indonesia"
2008-04-23T18:28:41.880Z,22.881,121.619,10,6,Taiwan region
2008-04-24T12:14:49.920Z,-1.182,-23.471,10,6.5,central Mid-Atlantic Ridge
2008-04-26T23:34:49.390Z,-49.091,164.117,10,6.1,"Auckland Islands, New Zealand region"
2008-04-28T15:57:55.280Z,-58.739,-24.714,35,6.1,South Sandwich Islands region
2008-04-28T18:33:34.200Z,-19.941,168.953,32,6.4,Vanuatu
2008-04-28T20:26:53.110Z,-20.238,168.824,35,6.1,"Loyalty Islands, New Caledonia"
2008-05-02T01:33:37.240Z,51.864,-177.528,14,6.6,"Andreanof Islands, Aleutian Islands, Alaska"
2008-05-07T16:02:02.600Z,36.178,141.545,19,6.2,"near the east coast of Honshu, Japan"
2008-05-07T16:16:36.190Z,36.156,141.756,23.3,6.1,"near the east coast of Honshu, Japan"
2008-05-07T16:45:00.000Z,36.164,141.526,27,6.9,"near the east coast of Honshu, Japan"
2008-05-07T16:45:18.700Z,36.164,141.526,27,6.9,"near the east coast of Honshu, Japan"
2008-05-09T21:51:29.730Z,12.516,143.181,76,6.8,Guam region
2008-05-12T06:28:01.570Z,31.002,103.322,19,7.9,"eastern Sichuan, China"
2008-05-12T11:11:02.480Z,31.214,103.618,10,6.1,"eastern Sichuan, China"
2008-05-19T14:26:45.020Z,1.64,99.147,10,6,"northern Sumatra, Indonesia"
2008-05-20T13:53:35.640Z,51.162,178.759,27,6.3,"Rat Islands, Aleutian Islands, Alaska"
2008-05-23T19:35:34.780Z,7.313,-34.897,8,6.5,central Mid-Atlantic Ridge
2008-05-25T08:21:49.990Z,32.56,105.423,18,6.1,"Sichuan-Gansu border region, China"
2008-05-25T19:18:25.710Z,56.087,-153.78,22,6,"Kodiak Island region, Alaska"
2008-05-29T15:46:00.320Z,64.005,-21.013,9,6.3,Iceland
2008-05-31T04:37:56.010Z,-41.198,80.479,9,6.4,Mid-Indian Ridge
2008-06-01T01:57:23.690Z,20.124,121.35,31,6.3,"Batan Islands region, Philippines"
2008-06-01T14:31:03.010Z,-59.384,149.66,10,6.5,west of Macquarie Island
2008-06-03T16:20:50.380Z,-10.509,161.273,84,6.2,Solomon Islands
2008-06-03T22:04:27.870Z,-8.1,120.231,14,6,"Flores region, Indonesia"
2008-06-05T02:16:46.930Z,-38.844,-91.623,10,6,West Chile Rise
2008-06-06T13:42:48.950Z,-7.495,127.885,122,6,"Kepulauan Barat Daya, Indonesia"
2008-06-08T12:25:29.710Z,37.963,21.525,16,6.4,southern Greece
2008-06-13T23:43:00.000Z,39.03,140.881,7,6.9,"eastern Honshu, Japan"
2008-06-13T23:43:45.360Z,39.03,140.881,7.8,6.9,"eastern Honshu, Japan"
2008-06-15T08:37:17.200Z,-36.623,-107.45,10,6,southern East Pacific Rise
2008-06-22T23:56:30.030Z,67.698,141.276,18,6.1,"northeastern Sakha, Russia"
2008-06-26T21:19:15.580Z,-20.768,-173.342,38,6.2,Tonga
2008-06-27T11:40:13.990Z,11.005,91.824,17,6.6,"Andaman Islands, India region"
2008-06-28T12:54:46.360Z,10.847,91.712,15,6.1,"Andaman Islands, India region"
2008-06-29T20:53:04.890Z,45.156,137.446,326,6,"Primor'ye, Russia"
2008-06-30T06:17:43.020Z,-58.227,-22.099,8,7,South Sandwich Islands region
2008-07-03T03:02:37.560Z,-23.37,-179.778,581.2,6.2,south of the Fiji Islands
2008-07-05T02:12:04.480Z,53.882,152.886,632.8,7.7,Sea of Okhotsk
2008-07-08T07:42:10.730Z,27.532,128.334,43,6,"Ryukyu Islands, Japan"
2008-07-08T09:13:07.460Z,-15.986,-71.748,123,6.2,southern Peru
2008-07-13T14:58:33.010Z,21.014,121.149,14,6.2,Taiwan region
2008-07-15T03:26:34.700Z,35.8,27.86,52,6.4,"Dodecanese Islands, Greece"
2008-07-19T02:39:28.700Z,37.552,142.214,22,7,"off the east coast of Honshu, Japan"
2008-07-19T09:27:01.460Z,-11.041,164.493,11,6.6,Santa Cruz Islands region
2008-07-19T11:01:17.710Z,-11.066,164.616,10,6.2,Santa Cruz Islands region
2008-07-19T22:39:52.700Z,-17.337,-177.312,391,6.4,Fiji region
2008-07-21T11:30:29.280Z,37.186,142.051,22,6,"off the east coast of Honshu, Japan"
2008-07-23T15:26:00.000Z,39.802,141.464,108,6.8,"eastern Honshu, Japan"
2008-07-23T15:26:19.950Z,39.802,141.464,108,6.8,"eastern Honshu, Japan"
2008-07-24T01:43:16.140Z,50.967,157.584,27,6.2,Kuril Islands
2008-07-28T21:40:47.360Z,-10.578,163.103,10,6,Solomon Islands
2008-08-04T20:45:13.970Z,-5.916,130.195,173.9,6.3,Banda Sea
2008-08-05T09:49:17.260Z,32.756,105.494,6,6,"Sichuan-Gansu border region, China"
2008-08-09T06:01:48.510Z,-60.648,153.771,10,6.5,west of Macquarie Island
2008-08-09T16:36:38.170Z,-60.693,153.826,10,6.3,west of Macquarie Island
2008-08-10T08:20:33.420Z,11.055,91.814,20,6.2,"Andaman Islands, India region"
2008-08-11T23:38:38.310Z,-1.02,-21.843,13,6,central Mid-Atlantic Ridge
2008-08-15T10:25:16.530Z,12.897,124.319,10,6,"Samar, Philippines"
2008-08-19T16:30:13.210Z,-15.087,-173.476,8,6.1,Tonga
2008-08-21T12:24:30.930Z,25.039,97.697,10,6,Myanmar-China border region
2008-08-22T07:47:39.580Z,-17.769,65.394,6,6,Mauritius - Reunion region
2008-08-25T13:21:58.820Z,30.901,83.52,12,6.7,western Xizang
2008-08-26T21:00:36.610Z,-7.641,-74.377,154,6.4,northern Peru
2008-08-27T01:35:32.150Z,51.607,104.158,16,6.3,"Lake Baykal region, Russia"
2008-08-28T15:22:23.200Z,-0.252,-17.358,12,6.3,north of Ascension Island
2008-08-30T06:54:07.610Z,-6.146,147.258,75,6.4,"eastern New Guinea region, Papua New Guinea"
2008-08-30T08:30:53.010Z,26.241,101.889,11,6,"Sichuan-Yunnan border region, China"
2008-09-01T04:00:39.430Z,-25.387,-177.636,171.1,6,south of the Fiji Islands
2008-09-03T11:25:14.450Z,-26.736,-63.225,569.6,6.3,"Santiago Del Estero, Argentina"
2008-09-08T03:03:15.930Z,-19.964,169.108,36,6.2,Vanuatu
2008-09-08T18:52:06.970Z,-13.501,166.967,110,6.9,Vanuatu
2008-09-10T11:00:34.090Z,26.743,55.828,12,6.1,southern Iran
2008-09-10T13:08:14.690Z,8.093,-38.705,9,6.6,central Mid-Atlantic Ridge
2008-09-11T00:00:02.700Z,1.885,127.363,96,6.6,"Halmahera, Indonesia"
2008-09-11T00:20:50.920Z,41.892,143.754,25,6.8,"Hokkaido, Japan region"
2008-09-18T01:41:03.010Z,-4.554,-105.999,11,6,central East Pacific Rise
2008-09-24T02:33:05.560Z,17.612,-105.497,12,6.4,"off the coast of Colima, Mexico"
2008-09-25T01:47:11.190Z,30.836,83.487,4,6,western Xizang
2008-09-29T15:19:31.590Z,-29.756,-177.683,36,7,"Kermadec Islands, New Zealand"
2008-10-05T09:12:36.070Z,-30.184,-177.176,10,6.1,"Kermadec Islands, New Zealand"
2008-10-05T15:52:49.400Z,39.533,73.824,27.4,6.7,Kyrgyzstan
2008-10-05T22:56:28.930Z,33.886,69.47,10,6,central Afghanistan
2008-10-06T08:30:45.570Z,29.807,90.35,12,6.3,eastern Xizang
2008-10-11T10:40:14.060Z,19.161,-64.833,23,6.1,Virgin Islands region
2008-10-12T20:55:41.460Z,-20.123,-64.971,352.7,6.2,"Chuquisaca, Bolivia"
2008-10-16T19:41:25.720Z,14.423,-92.364,24,6.7,"offshore Chiapas, Mexico"
2008-10-19T05:10:33.910Z,-21.863,-173.819,29,6.9,Tonga
2008-10-22T12:55:57.390Z,-18.414,-175.351,233.4,6.4,Tonga
2008-10-23T10:04:35.040Z,-2.635,145.574,10,6.3,"Admiralty Islands region, Papua New Guinea"
2008-10-28T16:00:03.240Z,-3.494,145.867,18.3,6,"near the north coast of New Guinea, Papua New Guinea"
2008-10-28T23:09:57.650Z,30.639,67.351,15,6.4,Pakistan
2008-10-29T11:32:43.130Z,30.598,67.455,14,6.4,Pakistan
2008-10-30T15:15:41.140Z,-9.02,-108.246,10,6.1,central East Pacific Rise
2008-11-01T01:13:09.640Z,-3.399,148.712,10,6,Bismarck Sea
2008-11-02T13:48:42.820Z,51.552,-174.366,36,6.1,"Andreanof Islands, Aleutian Islands, Alaska"
2008-11-04T18:35:45.270Z,-17.135,168.458,205.7,6.3,Vanuatu
2008-11-07T07:19:35.710Z,-14.829,168.032,13,6.4,Vanuatu
2008-11-07T16:04:23.350Z,-6.712,129.074,10,6.2,Banda Sea
2008-11-08T07:49:59.000Z,-15.223,-174.232,121,6,Tonga
2008-11-10T01:22:02.570Z,37.565,95.833,19,6.3,"northern Qinghai, China"
2008-11-16T17:02:32.700Z,1.271,122.091,30,7.4,"Minahasa, Sulawesi, Indonesia"
2008-11-19T06:11:20.790Z,8.267,-82.967,32,6.3,Panama-Costa Rica border region
2008-11-21T07:05:34.940Z,-8.947,159.553,118,6.1,Solomon Islands
2008-11-22T16:01:01.700Z,-4.348,101.259,24,6.3,"southern Sumatra, Indonesia"
2008-11-22T16:01:39.380Z,-22.523,171.199,57.3,6.4,southeast of the Loyalty Islands
2008-11-22T18:49:42.380Z,-1.23,-13.933,10,6.3,north of Ascension Island
2008-11-24T09:02:58.760Z,54.203,154.322,492.3,7.3,Sea of Okhotsk
2008-11-29T05:59:16.580Z,-18.701,-177.716,386,6,Fiji region
2008-12-06T10:55:26.350Z,-7.393,124.745,398,6.4,Banda Sea
2008-12-08T18:39:09.480Z,-53.005,106.823,11,6.3,southeast Indian Ridge
2008-12-09T06:23:59.750Z,-31.232,-176.924,18,6.8,Kermadec Islands region
2008-12-09T17:28:58.640Z,-15.929,168.173,224.1,6.1,Vanuatu
2008-12-10T13:15:34.430Z,-12.337,166.572,51,6,Santa Cruz Islands
2008-12-18T21:19:28.380Z,-32.458,-71.726,18,6.2,"offshore Valparaiso, Chile"
2008-12-18T21:50:28.000Z,-32.473,-72.051,25,6,"offshore Valparaiso, Chile"
2008-12-20T10:29:23.100Z,36.541,142.425,19,6.3,"off the east coast of Honshu, Japan"
2008-12-24T09:11:34.290Z,-17.29,-171.909,9,6,Tonga region
2008-12-25T03:20:29.350Z,5.752,125.377,206,6.3,"Mindanao, Philippines"
2009-01-03T19:43:50.650Z,-0.414,132.885,17,7.7,"near the north coast of Papua, Indonesia"
2009-01-03T20:23:20.180Z,36.419,70.743,204.8,6.6,"Hindu Kush region, Afghanistan"
2009-01-03T22:33:40.290Z,-0.691,133.305,23,7.4,"near the north coast of Papua, Indonesia"
2009-01-06T22:48:27.250Z,-0.659,133.434,16,6,"near the north coast of Papua, Indonesia"
2009-01-08T19:21:35.610Z,10.165,-84.197,14,6.1,Costa Rica
2009-01-13T01:04:42.640Z,-13.147,66.078,10,6,Mid-Indian Ridge
2009-01-15T07:27:20.290Z,-22.352,170.635,27,6.7,southeast of the Loyalty Islands
2009-01-15T17:49:39.070Z,46.857,155.154,36,7.4,east of the Kuril Islands
2009-01-18T14:11:48.860Z,-30.199,-177.951,33,6.4,"Kermadec Islands, New Zealand"
2009-01-19T03:35:18.840Z,-22.596,170.911,12,6.6,southeast of the Loyalty Islands
2009-01-19T03:46:37.520Z,-22.477,170.806,35,6,southeast of the Loyalty Islands
2009-01-21T17:08:42.990Z,-22.689,171.043,24,6.1,southeast of the Loyalty Islands
2009-01-22T13:40:25.990Z,-5.912,148.511,44,6.1,"New Britain region, Papua New Guinea"
2009-01-22T20:16:34.580Z,-7.307,128.568,146.7,6.1,"Kepulauan Barat Daya, Indonesia"
2009-02-02T17:53:21.800Z,-13.582,-76.558,21,6,near the coast of central Peru
2009-02-09T14:09:02.980Z,-6.567,-81.15,15,6,near the coast of northern Peru
2009-02-11T17:34:50.490Z,3.886,126.387,20,7.2,"Kepulauan Talaud, Indonesia"
2009-02-11T18:25:11.240Z,4.026,126.783,35,6,"Kepulauan Talaud, Indonesia"
2009-02-12T03:49:39.660Z,3.947,126.411,26,6,"Kepulauan Talaud, Indonesia"
2009-02-12T08:30:17.260Z,3.972,126.724,35,6,"Kepulauan Talaud, Indonesia"
2009-02-12T13:15:06.280Z,4.036,126.548,27,6.3,"Kepulauan Talaud, Indonesia"
2009-02-15T10:04:49.310Z,-5.854,-80.891,21,6.1,near the coast of northern Peru
2009-02-17T03:30:53.330Z,-30.724,-178.617,13,6,"Kermadec Islands, New Zealand"
2009-02-18T21:53:45.160Z,-27.424,-176.33,25,7,Kermadec Islands region
2009-02-22T17:45:22.400Z,3.679,126.561,32,6,"Kepulauan Talaud, Indonesia"
2009-02-28T14:33:06.350Z,-60.525,-24.796,15,6.3,South Sandwich Islands region
2009-03-06T10:50:29.410Z,80.324,-1.853,9,6.5,north of Svalbard
2009-03-12T23:23:34.820Z,5.686,-82.767,9,6.3,south of Panama
2009-03-16T14:15:56.460Z,3.807,126.552,35,6.3,"Kepulauan Talaud, Indonesia"
2009-03-19T18:17:40.470Z,-23.043,-174.66,31,7.6,Tonga region
2009-03-28T17:59:31.750Z,-2.952,139.543,93,6,"near the north coast of Papua, Indonesia"
2009-03-30T07:13:07.280Z,56.546,-152.743,21,6,"Kodiak Island region, Alaska"
2009-04-01T03:54:58.770Z,-3.522,144.102,10,6.4,"near the north coast of New Guinea, Papua New Guinea"
2009-04-04T05:31:55.480Z,5.149,127.201,48,6.3,Philippine Islands region
2009-04-06T01:32:39.000Z,42.334,13.334,8.8,6.3,central Italy
2009-04-07T04:23:33.150Z,46.049,151.548,31,6.9,Kuril Islands
2009-04-15T20:01:34.680Z,-3.115,100.471,22,6.3,"Kepulauan Mentawai region, Indonesia"
2009-04-16T14:57:06.200Z,-60.203,-26.858,20,6.7,South Sandwich Islands region
2009-04-17T02:08:08.710Z,-19.584,-70.483,25,6.1,"near the coast of Tarapaca, Chile"
2009-04-18T19:17:58.930Z,46.015,151.427,35,6.6,Kuril Islands
2009-04-19T05:23:25.880Z,4.136,126.678,25,6.1,"Kepulauan Talaud, Indonesia"
2009-04-21T05:26:11.520Z,50.833,155.009,152,6.2,Kuril Islands
2009-04-26T00:06:53.150Z,-30.3,-178.582,131.7,6.1,"Kermadec Islands, New Zealand"
2009-05-03T16:21:45.270Z,14.546,-91.143,108,6.3,Guatemala
2009-05-10T01:16:06.960Z,1.393,-85.169,6,6.1,off the coast of Ecuador
2009-05-12T01:26:26.580Z,-5.664,149.543,89,6.1,"New Britain region, Papua New Guinea"
2009-05-16T00:53:51.250Z,-31.553,-178.833,43,6.5,Kermadec Islands region
2009-05-24T00:58:02.110Z,-31.475,-177.683,4,6,Kermadec Islands region
2009-05-28T08:24:46.560Z,16.731,-86.217,19,7.3,offshore Honduras
2009-06-02T02:17:03.510Z,-17.757,167.949,15,6.3,Vanuatu
2009-06-04T17:25:25.500Z,-45.833,35.139,16,6,Prince Edward Islands region
2009-06-05T03:30:33.060Z,41.824,143.445,29,6.4,"Hokkaido, Japan region"
2009-06-06T20:33:28.830Z,23.864,-46.105,14,6,northern Mid-Atlantic Ridge
2009-06-12T09:44:15.060Z,-17.611,167.812,15,6,Vanuatu
2009-06-14T05:58:43.270Z,5.361,126.438,35,6.1,"Mindanao, Philippines"
2009-06-16T20:05:56.990Z,-54.366,5.871,10,6.1,Bouvet Island region
2009-06-23T14:19:22.350Z,-5.157,153.782,64,6.7,"New Ireland region, Papua New Guinea"
2009-07-01T09:30:10.410Z,34.164,25.471,19,6.4,"Crete, Greece"
2009-07-03T11:00:14.630Z,25.131,-109.754,10,6,Gulf of California
2009-07-04T06:49:35.510Z,9.59,-78.966,38,6.1,Panama
2009-07-06T14:53:12.240Z,50.435,176.992,22,6.1,"Rat Islands, Aleutian Islands, Alaska"
2009-07-06T22:34:05.000Z,24.87,128.03,7,6.11,"southeast of the Ryukyu Islands, Japan"
2009-07-07T19:11:46.710Z,75.351,-72.453,19,6.1,Baffin Bay
2009-07-08T19:23:37.730Z,-36.004,-102.686,12,6,southeast of Easter Island
2009-07-12T06:12:47.330Z,-15.041,-70.445,198.9,6.1,southern Peru
2009-07-13T18:05:01.420Z,24.056,122.201,17,6.3,Taiwan region
2009-07-15T09:22:29.030Z,-45.762,166.562,12,7.8,off the west coast of the South Island of New Zealand
2009-07-15T20:10:42.660Z,-3.375,150.506,13.4,6.1,"New Ireland region, Papua New Guinea"
2009-08-01T13:33:29.950Z,-56.234,-124.296,10,6.1,southern East Pacific Rise
2009-08-02T08:54:33.360Z,-0.447,132.908,20,6.1,"near the north coast of Papua, Indonesia"
2009-08-03T17:59:56.170Z,29.039,-112.903,10,6.9,"Sonora, Mexico"
2009-08-03T18:40:50.100Z,29.31,-113.728,10,6.2,"Baja California, Mexico"
2009-08-05T00:17:58.820Z,24.233,125.095,25,6.1,"southwestern Ryukyu Islands, Japan"
2009-08-05T08:31:40.480Z,-45.554,166.356,10,6.1,off the west coast of the South Island of New Zealand
2009-08-09T10:55:55.110Z,33.167,137.944,292,7.1,"near the south coast of Honshu, Japan"
2009-08-10T04:06:31.000Z,-11.612,166.09,35,6.6,Santa Cruz Islands
2009-08-10T19:55:38.730Z,14.099,92.902,24,7.5,"Andaman Islands, India region"
2009-08-10T20:07:09.110Z,34.743,138.264,40.4,6.2,"near the south coast of Honshu, Japan"
2009-08-12T22:48:51.420Z,32.821,140.395,53,6.6,"Izu Islands, Japan region"
2009-08-16T07:38:21.700Z,-1.479,99.49,20,6.7,"Kepulauan Mentawai region, Indonesia"
2009-08-17T00:05:49.030Z,23.501,123.499,20,6.7,"southwestern Ryukyu Islands, Japan"
2009-08-17T10:10:56.500Z,23.426,123.516,15,6.1,"southwestern Ryukyu Islands, Japan"
2009-08-18T21:20:47.550Z,-26.064,-178.391,269.8,6.3,south of the Fiji Islands
2009-08-20T06:35:04.430Z,72.2,0.944,6,6,Norwegian Sea
2009-08-28T01:51:20.400Z,-7.146,123.427,642.4,6.9,Banda Sea
2009-08-28T01:52:06.640Z,37.696,95.718,13,6.3,"northern Qinghai, China"
2009-08-30T14:51:32.890Z,-15.223,-172.571,11,6.6,Samoa Islands region
2009-09-02T07:55:01.050Z,-7.782,107.297,46,7,"Java, Indonesia"
2009-09-02T18:00:09.330Z,-29.395,-178.956,257,6.2,"Kermadec Islands, New Zealand"
2009-09-03T13:26:17.950Z,31.14,130.014,163,6.2,"Kyushu, Japan"
2009-09-07T16:12:22.560Z,-10.198,110.628,23,6.2,"south of Java, Indonesia"
2009-09-07T22:41:37.360Z,42.66,43.443,15,6,Georgia (Sak'art'velo)
2009-09-10T02:46:50.350Z,48.317,154.192,36,6,Kuril Islands
2009-09-12T20:06:25.470Z,10.709,-67.927,14,6.4,"offshore Carabobo, Venezuela"
2009-09-17T23:21:38.520Z,-29.144,-112.267,10,6.2,Easter Island region
2009-09-21T08:53:05.910Z,27.332,91.437,14,6.1,Bhutan
2009-09-23T02:59:30.530Z,-52.963,159.911,10,6,Macquarie Island region
2009-09-24T07:16:20.260Z,18.829,-107.339,13,6.4,"off the coast of Jalisco, Mexico"
2009-09-29T17:48:10.990Z,-15.489,-172.095,18,8.1,Samoa Islands region
2009-09-29T17:56:05.790Z,-15.355,-173.159,10,6,Tonga
2009-09-29T23:45:03.460Z,-15.832,-172.551,10,6,Samoa Islands region
2009-09-30T10:16:09.250Z,-0.72,99.867,81,7.6,"southern Sumatra, Indonesia"
2009-10-01T01:52:27.320Z,-2.482,101.524,9,6.6,"southern Sumatra, Indonesia"
2009-10-02T01:07:39.260Z,-16.335,-173.471,8,6.1,Tonga
2009-10-02T15:47:09.350Z,-17.017,174.505,10,6,Fiji region
2009-10-03T17:36:06.120Z,23.63,121.452,28,6.1,Taiwan
2009-10-04T10:58:00.170Z,6.74,123.378,620,6.6,"Moro Gulf, Mindanao, Philippines"
2009-10-07T21:41:13.270Z,4.079,122.371,574,6.8,Celebes Sea
2009-10-07T22:03:14.470Z,-13.006,166.51,45,7.7,Vanuatu
2009-10-07T22:18:51.240Z,-12.517,166.382,35,7.8,Santa Cruz Islands
2009-10-07T22:50:15.780Z,-12.39,166.086,21,6.8,Santa Cruz Islands
2009-10-07T23:13:48.160Z,-13.093,166.497,31.1,7.4,Vanuatu
2009-10-08T08:28:47.970Z,-13.298,165.91,35,6.8,Vanuatu
2009-10-08T08:34:36.960Z,-12.237,166.489,35,6,Santa Cruz Islands
2009-10-08T10:11:07.460Z,-11.263,165.819,44.7,6.1,Santa Cruz Islands
2009-10-08T21:16:13.850Z,-12.912,166.314,35,6,Santa Cruz Islands
2009-10-10T21:24:38.530Z,47.851,152.455,112,6,Kuril Islands
2009-10-11T03:12:13.470Z,-22,170.248,10,6,southeast of the Loyalty Islands
2009-10-12T03:15:47.280Z,-17.099,66.688,10,6.2,Mauritius - Reunion region
2009-10-12T09:37:21.480Z,-12.414,166.498,42,6.2,Santa Cruz Islands
2009-10-13T05:37:23.690Z,52.754,-166.997,24,6.5,"Fox Islands, Aleutian Islands, Alaska"
2009-10-13T11:38:05.310Z,2.93,128.232,32,6,"Halmahera, Indonesia"
2009-10-13T20:21:53.200Z,52.604,-167.118,14,6.4,"Fox Islands, Aleutian Islands, Alaska"
2009-10-14T18:00:21.770Z,-14.91,-174.823,10,6.3,Samoa Islands region
2009-10-15T12:11:16.410Z,-3.058,139.539,105.7,6,"Papua, Indonesia"
2009-10-15T17:48:21.890Z,3.272,-103.823,10,6,Galapagos Triple Junction region
2009-10-16T09:52:50.830Z,-6.534,105.223,38,6.1,"Sunda Strait, Indonesia"
